scenario,arm,arm_label,lambda,cost_std,seed,horizon,cycle,price,observed_demand,estimated_elasticity,true_elasticity,residual_bias,realized_profit,oracle_price,oracle_profit,cumulative_regret
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,68,15.511305068249062,1.5978780232290803,-1.089013040541307,-1.5,0.410986959458693,23.78833855528528,1.2476983979756953,50.46104082354271,889.4674617696841
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,69,9.25092782396877,4.525518699301537,-1.089013040541307,-1.5,0.410986959458693,38.47843190335533,1.4967632110002873,40.69740217503722,891.686432041366
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,70,12.30438981543034,2.406558209642281,-1.089013040541307,-1.5,0.410986959458693,27.648778464497045,1.6309199192463446,37.39700275370482,901.4346563305737
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,71,11.184650964879003,2.8804198639243923,-1.089013040541307,-1.5,0.410986959458693,29.579946093013323,1.830666945681417,33.79319718413129,905.6479074216917
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,72,11.28320666358686,2.7708671594058494,-1.1307352831616353,-1.5,0.3692647168383647,28.435458815943022,2.0418214358465523,31.175815362286887,908.3882639680355
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,73,14.592549124602376,1.6332582370348698,-1.1307352831616353,-1.5,0.3692647168383647,21.25119067078872,3.162035650886432,20.900827581451097,908.0379008786979
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,74,10.922007533186799,3.004409130383457,-1.1307352831616353,-1.5,0.3692647168383647,28.98076255178222,2.551860573364608,28.8736583620582,907.9307966889738
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,75,6.775494107937371,7.6296483781677535,-1.1307352831616353,-1.5,0.3692647168383647,44.62243484453905,1.8538738449880867,40.77524624447834,904.0836080889131
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,76,9.556905764713058,3.568061980605001,-1.154537209917784,-1.5,0.34546279008221603,29.663432412518915,2.4866158283642292,29.52561135934477,903.945787035739
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,77,7.677472695928619,5.445127637810709,-1.154537209917784,-1.5,0.34546279008221603,37.376358215067825,1.6265773163219066,46.163124535755784,912.732553356427
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,78,12.087662097743724,2.111054090711425,-1.154537209917784,-1.5,0.34546279008221603,22.257683702031823,3.0885279831450267,23.273070978963293,913.7479406333586
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,79,9.302605322564537,3.7061049277403306,-1.154537209917784,-1.5,0.34546279008221603,30.106162576009545,2.358416146320461,32.66021472243334,916.3019927797824
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,80,4.79869030685503,13.72654565746534,-1.2611147339510007,-1.5,0.2388852660489993,56.73017814324232,1.331618846853742,57.789995307065695,917.3618099436057
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,81,5.542051051446905,9.45496136743858,-1.2611147339510007,-1.5,0.2388852660489993,40.54006977379392,2.5086953511734653,28.5894681504074,905.4112083202192
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,82,6.917312542567077,5.748543337359623,-1.2611147339510007,-1.5,0.2388852660489993,32.421274740534685,2.5548024108125658,28.981926198409415,901.971859778094
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,83,2.1292490096705508,59.885474399325986,-1.2611147339510007,-1.5,0.2388852660489993,100.75517684992546,0.8935692829308752,84.88831876407191,886.1050016922404
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,84,3.5047823096882316,19.604002551191854,-1.36447646958282,-1.5,0.13552353041718002,53.04469825275816,1.5979454243429234,42.89295669669943,875.9532601361817
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,85,3.193168777296514,22.171251553643277,-1.36447646958282,-1.5,0.13552353041718002,51.563121909480714,1.7349878746055094,38.608076162454324,862.9982143891554
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,86,1.8739466622955336,60.64435383333634,-1.36447646958282,-1.5,0.13552353041718002,79.6404647926251,1.1214174943268307,59.432830403723855,842.7905800002541
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,87,2.783153188322671,24.95644427078723,-1.36447646958282,-1.5,0.13552353041718002,51.33828642235799,1.4520755298694625,43.28508872482261,834.7373823027187
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,88,3.239506485483539,17.701153904278794,-1.51453432595179,-1.5,-0.01453432595179005,44.02492470134906,1.5047694906358697,41.25815988913328,831.970617490503
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,89,3.091810976233566,19.253411974975066,-1.51453432595179,-1.5,-0.01453432595179005,37.110968029773225,2.328620243885941,26.565140782422848,821.4247902431525
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,90,3.837035919751706,12.33620143341159,-1.51453432595179,-1.5,-0.01453432595179005,33.83461793036989,2.188652666834652,30.3939082948366,817.9840806076193
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,91,5.966361453151209,5.225558468927284,-1.51453432595179,-1.5,-0.01453432595179005,19.688297536531884,4.397337873830071,15.655157938130019,813.9509410092174
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,92,2.6642082688114397,28.91419079231711,-1.6059169689037482,-1.5,-0.10591696890374824,51.34463685022079,1.776898376937314,45.773515302539785,808.3798194615365
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,93,3.3868702184841952,16.876626784772906,-1.6059169689037482,-1.5,-0.10591696890374824,33.306208536355626,2.826718444824029,27.319040780388654,802.3926517055695
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,94,2.6425079314729083,27.320308158154244,-1.6059169689037482,-1.5,-0.10591696890374824,44.21988623926398,2.0478718319722313,38.74143727590404,796.9142027422096
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,95,2.8910967999241315,21.866138292121555,-1.6059169689037482,-1.5,-0.10591696890374824,39.499532199540624,2.1693442094488216,35.533521942134385,792.9481924848034
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,96,1.7776121807041958,56.66043050350433,-1.6694841543299292,-1.5,-0.16948415432992925,60.70796180974735,1.4123545924964631,53.859345561060294,786.0995762361163
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,97,1.2937837320295658,99.5588515204275,-1.6694841543299292,-1.5,-0.16948415432992925,72.68836587859306,1.1273584566525152,63.40713005207617,776.8183404095994
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,98,1.8295226724367117,45.6251929036204,-1.6694841543299292,-1.5,-0.16948415432992925,47.226812654525325,1.5888376526325063,41.85496377605461,771.4464915311287
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,99,2.8477300966643355,18.21242378150381,-1.6694841543299292,-1.5,-0.16948415432992925,28.972821534086115,2.5138055292734274,26.047068953064265,768.5207389501069
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,100,3.3406899075350873,13.827166429433163,-1.6083915450026411,-1.5,-0.10839154500264114,23.961515183446995,3.2155192852596164,21.73929118889675,766.2985149555566
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,101,3.0739577410322556,17.289684118886875,-1.6083915450026411,-1.5,-0.10839154500264114,32.42344962504935,2.397303336452125,31.856010323574527,765.7310756540818
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,102,3.2149335002633235,16.162248061302837,-1.6083915450026411,-1.5,-0.10839154500264114,33.19238124477295,2.322470415735296,33.01842183949764,765.5571162488064
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,103,2.280830240926155,32.835773137315265,-1.6083915450026411,-1.5,-0.10839154500264114,49.36194922205693,1.5550646562793182,49.219059596712164,765.4142266234617
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,104,4.509498182179626,8.120205548126957,-1.611555617049631,-1.5,-0.11155561704963102,23.751338741009835,3.1690610147575597,22.900891257715827,764.5637791401676
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,105,4.947438116345531,7.3782500927605055,-1.611555617049631,-1.5,-0.11155561704963102,25.46174261639037,2.9930384537376824,26.016999660669853,765.1190361844472
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,106,2.3295236687272616,35.76704521397869,-1.611555617049631,-1.5,-0.11155561704963102,52.818637641503706,1.7055667060233972,47.23163156388819,759.5320301068316
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,107,2.4689194222023074,29.96393171558092,-1.611555617049631,-1.5,-0.11155561704963102,44.42854959732834,1.9723702257302518,38.684594254746415,753.7880747642497
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,108,2.4094267286023228,30.2104125361116,-1.5985690866352158,-1.5,-0.0985690866352158,50.38282779294673,1.4833923652568075,50.24193256945672,753.6471795407597
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,109,3.6911574195286314,12.446998501404929,-1.5985690866352158,-1.5,-0.0985690866352158,26.61415402525852,3.105917758708212,22.76801216234471,749.8010376778459
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,110,3.3585814733200396,15.660318538762056,-1.5985690866352158,-1.5,-0.0985690866352158,34.905805169913656,2.2592963861974393,33.79544732788148,748.6906798358137
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,111,2.3360637971923053,32.73837286274797,-1.5985690866352158,-1.5,-0.0985690866352158,44.661045228441964,1.9437668773948882,39.09737021568107,743.1270048230529
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,112,3.137008739674408,17.40944947236651,-1.5903699253039394,-1.5,-0.09036992530393939,34.94382135811973,2.259666374957493,32.82172630550348,741.0049097704366
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,113,2.479383150154996,28.155506454834207,-1.5903699253039394,-1.5,-0.09036992530393939,37.673807105903194,2.282642738736854,32.622705296450356,735.9538079609838
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,114,2.6257953475151776,24.445563197471518,-1.5903699253039394,-1.5,-0.09036992530393939,42.58242665360174,1.7677334151124862,42.30866377038262,735.6800450777647
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,115,1.8245937155694933,50.0497357122707,-1.5903699253039394,-1.5,-0.09036992530393939,56.83463240355156,1.378061256555915,52.53540677795365,731.3808194521667
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,116,1.6511239503206991,57.890829525704994,-1.6172053181254162,-1.5,-0.11720531812541624,56.19795230271752,1.3607330609632347,50.395330688258014,725.5781978377072
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,117,1.8627134357791226,43.124566845289756,-1.6172053181254162,-1.5,-0.11720531812541624,54.72895261542525,1.1872470534621489,55.31112379416197,726.160369016444
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,118,3.2657589241600204,13.671542229483942,-1.6172053181254162,-1.5,-0.11720531812541624,28.947464024750772,2.296814324920479,27.221294097799003,724.4341990894922
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,119,5.122766716127966,5.986314674629497,-1.6172053181254162,-1.5,-0.11720531812541624,19.019611295326328,3.891169410620707,17.160714557290135,722.575302351456
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,120,1.454214785575351,85.43671021606319,-1.621099203042963,-1.5,-0.12109920304296296,72.92463374549236,1.2013265340353618,64.69103807936436,714.3417066853281
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,121,2.708174759002452,22.492531534768823,-1.621099203042963,-1.5,-0.12109920304296296,37.46841761913322,2.084717632886525,34.35246827240982,711.2257573386047
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,122,2.9020573643513337,19.573308922137308,-1.621099203042963,-1.5,-0.12109920304296296,34.66118029613968,2.262436575660483,31.730813159001016,708.295390201466
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,123,2.095751243837153,37.91221966940957,-1.621099203042963,-1.5,-0.12109920304296296,51.23867795036417,1.4884859723048627,48.929724779418244,705.9864370305202
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,124,3.016112667229111,17.621562121446164,-1.630220466955649,-1.5,-0.13022046695564904,34.41253791774834,2.126494652855725,32.680133477236126,704.2540325900079
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,125,1.7365918515604917,54.52259163602688,-1.630220466955649,-1.5,-0.13022046695564904,55.44986682116362,1.4391693557720207,49.01233140013642,697.8164971689807
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,126,3.503127759281307,12.659370147452757,-1.630220466955649,-1.5,-0.13022046695564904,26.20015430391587,2.867004671365021,23.559127632437207,695.175470497502
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,127,2.0488309852588995,39.4361067738916,-1.630220466955649,-1.5,-0.13022046695564904,47.80123271199715,1.673425065690083,43.6836410856328,691.0578788711376
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,128,2.3209969073975145,29.54349669402379,-1.6108135073556469,-1.5,-0.11081350735564688,38.12201594803924,2.0612555668576578,34.290008053381996,687.2258709764803
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,129,3.047915134443038,16.915513193694427,-1.6108135073556469,-1.5,-0.11081350735564688,30.78717372686869,2.4557191620773056,28.91769762192516,685.3563948715368
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,130,2.296394487186838,30.82823878149617,-1.6108135073556469,-1.5,-0.11081350735564688,43.695109877381554,1.7580431955386955,41.69007019899962,683.3513551931549
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,131,1.652808283661026,58.32878733176327,-1.6108135073556469,-1.5,-0.11081350735564688,62.325764343140776,1.1685666750058121,60.985754285669096,682.0113451356832
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,132,2.5698722255145503,22.829036237102205,-1.6131752635931451,-1.5,-0.11317526359314511,39.201955456393385,1.7053501954641999,39.03615581010078,681.8455454893906
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,133,3.048858945406784,16.534014255611623,-1.6131752635931451,-1.5,-0.11317526359314511,29.62307436788629,2.514429052432138,26.324131816632406,678.5466029381367
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,134,2.7108222033247724,21.807641823720854,-1.6131752635931451,-1.5,-0.11317526359314511,37.85508165440269,1.9499181227717044,36.09117676245956,676.7826980461937
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,135,2.696083044503728,22.22968379495285,-1.6131752635931451,-1.5,-0.11317526359314511,36.11689172596785,2.1427368970215563,32.76593080380844,673.4317371240343
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,136,2.3220530506755286,30.114049141362816,-1.6141789920621483,-1.5,-0.11417899206214832,48.149051583649836,1.446326131103533,49.170377117025915,674.4530626574103
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,137,2.7303383871007196,21.387925526289333,-1.6141789920621483,-1.5,-0.11417899206214832,36.06934776661925,2.0878066262963513,32.57367366978758,670.9573885605787
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,138,3.436348219955452,13.65138240143204,-1.6141789920621483,-1.5,-0.11417899206214832,29.92657813216172,2.4882938567670307,27.852965747388954,668.8837761758059
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,139,2.4229125704834598,28.75689455897716,-1.6141789920621483,-1.5,-0.11417899206214832,40.602381803479126,2.021988810503058,35.76128901528887,664.0426833876156
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,140,4.302049730876139,8.914141075042195,-1.6129025827114916,-1.5,-0.11290258271149156,22.54855146850999,3.5450474950650093,20.29532333475069,661.7894552538563
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,141,2.5218236977495976,28.110384477134996,-1.6129025827114916,-1.5,-0.11290258271149156,44.47789496639295,1.8791303820395395,42.179711852559485,659.4912721400228
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,142,1.854718136730917,50.29749660471745,-1.6129025827114916,-1.5,-0.11290258271149156,56.485751163983785,1.4633701677111182,52.074011690911206,655.0795326669503
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,143,1.6763407981631908,57.95101538264919,-1.6129025827114916,-1.5,-0.11290258271149156,61.475996691243985,1.231027772478105,58.36582143617254,651.9693574118788
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,144,3.1962027803754762,15.035652849744622,-1.5833125100526109,-1.5,-0.08331251005261087,26.814025703402972,2.825679729639681,23.837439261999908,648.9927709704758
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,145,2.8426105776269797,19.994749211420977,-1.5833125100526109,-1.5,-0.08331251005261087,37.19343728909555,1.9649006955353945,37.03376078971543,648.8330944710957
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,146,3.3721302800120805,14.396664822598272,-1.5833125100526109,-1.5,-0.08331251005261087,29.046090880763003,2.7091467001571585,26.567066830713195,646.3540704210459
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,147,3.6726535657733534,12.598347915355129,-1.5833125100526109,-1.5,-0.08331251005261087,31.816882523211643,2.2943460472869903,32.78493965351045,647.3221275513447
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,148,4.299617091483078,9.559556479121682,-1.5925140377226794,-1.5,-0.09251403772267941,25.53678154702065,3.256563400531083,23.14557001905769,644.9309160233818
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,149,4.362177144255039,9.798045989622414,-1.5925140377226794,-1.5,-0.09251403772267941,28.41568444874524,2.9240785031460033,27.400476356622303,643.9157079312588
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,150,2.1024188823947667,43.7631823016451,-1.5925140377226794,-1.5,-0.09251403772267941,52.93183585875233,1.7858255689254054,45.78938868004487,636.7732607525513
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,151,3.038665841162705,19.524528833897495,-1.5925140377226794,-1.5,-0.09251403772267941,38.131998471553345,2.171270870722059,35.73425976914001,634.375522050138
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,152,3.4233391342287867,15.232364181322705,-1.604114779296144,-1.5,-0.1041147792961441,31.05059188651598,2.7697547499680484,27.596671290292768,630.9216014539147
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,153,1.750681822135248,58.889545513344935,-1.604114779296144,-1.5,-0.1041147792961441,62.453270901271964,1.3803328108055155,56.8924449077526,625.3607754603953
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,154,4.1129265822337775,9.90166401273524,-1.604114779296144,-1.5,-0.1041147792961441,25.422999543144822,3.090756778557777,23.670119430982233,623.6078953482327
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,155,3.708286487453528,13.004008633656328,-1.604114779296144,-1.5,-0.1041147792961441,29.51637735210972,2.876991652926555,27.068376115275868,621.1598941113988
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,156,3.6547348585230512,13.704737744424879,-1.6104956169646085,-1.5,-0.11049561696460852,31.682238234508123,2.6859243672058204,29.791787297866037,619.2694431747567
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,157,2.6619955855318493,26.181537367059903,-1.6104956169646085,-1.5,-0.11049561696460852,45.04518784621702,1.88300241515586,42.80448891317495,617.0287442417147
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,158,3.0679470525650423,19.029380693431587,-1.6104956169646085,-1.5,-0.11049561696460852,37.54629525358327,2.189754621300934,35.255007970744764,614.7374569588761
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,159,1.871599557705166,50.7961461710062,-1.6104956169646085,-1.5,-0.11049561696460852,58.73986776372129,1.430430443315705,53.30619048157949,609.3037796767343
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,160,2.368302126127133,29.71445879849781,-1.6237544456021769,-1.5,-0.12375444560217685,40.13721686685509,2.035076545555183,35.238468938757634,604.4050317486368
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,161,2.0275823181194745,39.63373895309017,-1.6237544456021769,-1.5,-0.12375444560217685,47.13020937661857,1.6768773173260856,42.69705366159093,599.9718760336092
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,162,2.624364328100371,22.803881989791932,-1.6237544456021769,-1.5,-0.12375444560217685,36.44185765855839,2.0526186539764324,33.91442029605934,597.4444386711101
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,163,1.870748039553511,45.3055286428722,-1.6237544456021769,-1.5,-0.12375444560217685,45.69748392039936,1.7241933220586796,40.72972185530876,592.4766766060195
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,164,3.0347101639018157,16.54263856949102,-1.6046750907479146,-1.5,-0.10467509074791459,32.189319876007644,2.177741289929562,31.631987616436763,591.9193443464486
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,165,3.6991714736675236,11.635653927051722,-1.6046750907479146,-1.5,-0.10467509074791459,26.4676418169337,2.848939539005911,24.70813242269546,590.1598349522104
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,166,1.751443386074491,55.36444618109709,-1.6046750907479146,-1.5,-0.10467509074791459,59.59065104251894,1.350218222098,55.448856099071925,586.0180400087634
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,167,3.814735006142075,10.961499233087897,-1.6046750907479146,-1.5,-0.10467509074791459,27.346245281112807,2.6399617890720117,26.613628332363024,585.2854230600136
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,168,1.5500922817528588,71.18502503174471,-1.5987722395746553,-1.5,-0.09877223957465531,71.18011195947041,1.1003226001861042,67.00320604453914,581.1085171450824
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,169,1.42411742119862,78.16225682284616,-1.5987722395746553,-1.5,-0.09877223957465531,70.43893822601424,1.0458575547080355,65.06072129360587,575.730300212674
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,170,2.356240286828333,26.632574013805986,-1.5987722395746553,-1.5,-0.09877223957465531,37.05702358682011,1.929646021682064,32.87965422268378,571.5529308485377
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,171,2.750301294646366,19.77416078381879,-1.5987722395746553,-1.5,-0.09877223957465531,34.570778535077864,2.0040417073394345,32.58770265256721,569.569854966027
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,172,3.1443882762382813,15.639877778592833,-1.6146622800456292,-1.5,-0.11466228004562917,31.316051503423086,2.284135090855028,29.331278660568934,567.5850821231729
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,173,1.4820616183737403,73.65137846215295,-1.6146622800456292,-1.5,-0.11466228004562917,64.22491268286551,1.2200985077094868,57.10885052179795,560.4690199621053
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,174,2.8284379530576453,18.860428850722357,-1.6146622800456292,-1.5,-0.11466228004562917,34.82123352430591,1.9643582226722387,33.43496281539391,559.0827492531934
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,175,2.8530077025410865,19.199122868707324,-1.6146622800456292,-1.5,-0.11466228004562917,34.83336621816532,2.0773739867869376,32.26594435900466,556.5153273940327
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,176,3.221566349695694,15.432800504493581,-1.6142591907194486,-1.5,-0.11425919071944857,27.228108427481935,2.914530302236846,23.529832052310116,552.8170510188609
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,177,2.574648017995924,25.07244208379452,-1.6142591907194486,-1.5,-0.11425919071944857,40.24928453915605,1.9386566890435881,38.17771781323395,550.7454842929387
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,178,2.758735218205492,21.61434245128092,-1.6142591907194486,-1.5,-0.11425919071944857,34.29659725318215,2.343966793587961,31.0254789797421,547.4743660194987
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,179,2.163374051474466,35.250496602263134,-1.6142591907194486,-1.5,-0.11425919071944857,49.968345090886345,1.4917046336504995,49.53509602027119,547.0411169488835
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,180,2.6640265859155385,22.51939685168242,-1.6138870345726204,-1.5,-0.1138870345726204,38.70497235384189,1.890574574268172,37.1794971806086,545.5156417756502
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,181,2.090953014253094,36.789723103275506,-1.6138870345726204,-1.5,-0.1138870345726204,44.738733630135776,1.7497739081014798,39.90899979174721,540.6859079372616
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,182,3.008288270757122,17.254684562315987,-1.6138870345726204,-1.5,-0.1138870345726204,30.599227124978967,2.4698032563268355,27.834155033045732,537.9208358453284
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,183,1.9712981733062855,41.56795088937412,-1.6138870345726204,-1.5,-0.1138870345726204,51.045066074504305,1.4866145153045096,48.322076562252946,535.197846333077
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,184,2.0053880872774417,38.66546164158478,-1.6157622237947697,-1.5,-0.11576222379476975,47.43549858922288,1.5571394364792714,44.15481820157817,531.9171659454323
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,185,3.5529808751006255,11.998459407599897,-1.6157622237947697,-1.5,-0.11576222379476975,28.368638350952363,2.377248273372136,28.145992409548157,531.6945200040282
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,186,4.781043971461821,7.150832904611667,-1.6157622237947697,-1.5,-0.11576222379476975,21.956393094380214,3.4211548831621,20.495974822238207,530.2341017318862
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,187,2.873455855827615,22.016521504540492,-1.6157622237947697,-1.5,-0.11576222379476975,38.56841981102652,2.2433228451694394,34.550926353220014,526.2166082740797
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,188,3.018312088191595,19.55959733016921,-1.6156594026524844,-1.5,-0.11565940265248442,37.61248964983434,2.1906871650092494,35.026545059300204,523.6306636835455
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,189,1.9975690960282673,44.32420066878515,-1.6156594026524844,-1.5,-0.11565940265248442,48.588279239303645,1.8027341100345242,42.116185851066255,517.1585702953082
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,190,3.7338932844077033,11.978409386786938,-1.6156594026524844,-1.5,-0.11565940265248442,28.122272557973965,2.7722929268974923,26.475390357734565,515.5116880950688
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,191,3.318855590846563,15.913515956100069,-1.6156594026524844,-1.5,-0.11565940265248442,34.10305685658939,2.3516618949524672,32.524651467293445,513.9332827057729
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,192,4.348177317895227,9.381900503327383,-1.6199468278451217,-1.5,-0.11994682784512167,25.014216592488193,3.3639133924375426,22.754340627047796,511.67340674033244
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,193,2.7191778095590755,25.32721834868403,-1.6199468278451217,-1.5,-0.11994682784512167,40.90031246036065,2.208603982181221,36.850921453669486,507.6240157336413
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,194,2.060839019883296,42.58191976029745,-1.6199468278451217,-1.5,-0.11994682784512167,55.71955821937882,1.5046256131481643,52.724636662583634,504.6290941768461
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,195,2.592179527806464,25.377115919884936,-1.6199468278451217,-1.5,-0.11994682784512167,44.3932842284311,1.6856727298239902,44.130607350664164,504.36641729907916
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,196,1.9764377569341511,42.93586773947575,-1.6213230419412825,-1.5,-0.12132304194128252,52.931980064824984,1.4872455941003744,48.19609259588808,499.6305298301423
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,197,1.634159975927852,59.93829105958448,-1.6213230419412825,-1.5,-0.12132304194128252,56.76395518313898,1.374240084723353,49.95048096759424,492.8170556145975
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,198,4.295832100151401,8.188852929353905,-1.6213230419412825,-1.5,-0.12132304194128252,23.21409379197118,2.9219827461988856,22.51748550104735,492.12044732367366
